"divenum","event","round","year","competition","judge_id","rank","name","dcountry","divecode","DD","divepts","diverank","totalpts","overallrank","pointsbehind","judges_score","judge_name","jcountry","gender"
1," men's 10m platform","final",2015,"World_Series_Dubai","J6",2,"DALEY Thomas","GBR","626B",3.5,"89.25","3",89.25,"3",15.75,8.5,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2015,"World_Series_Merida","J1",1,"YANG Jian","CHN","407B",3.5,"94.50","1",94.5,"1",0,8.5,"AHLERING Julie","USA","Female"
1," men's 10m platform","final",2015,"World_Series_Merida","J1",4,"DOLGOV Maxsym","UKR","407C",3.2,"88.00","2",88,"2",6.5,9,"AHLERING Julie","USA","Female"
1," men's 10m platform","final",2015,"World_Series_Merida","J1",3,"DALEY Thomas","GBR","407C",3.2,"81.60","3",81.6,"3",12.9,8.5,"AHLERING Julie","USA","Female"
1," men's 10m platform","final",2015,"World_Series_Merida","J1",5,"RIENDEAU Vincent","CAN","107B",3,"54.00","6",54,"6",40.5,6,"AHLERING Julie","USA","Female"
1," men's 10m platform","final",2015,"World_Series_Merida","J1",2,"GARCIA Ivan","MEX","207C",3.3,"79.20","=4",79.2,"=4",15.3,8.5,"AHLERING Julie","USA","Female"
1," men's 10m platform","final",2015,"World_Series_Merida","J1",6,"SANCHEZ German","MEX","207C",3.3,"79.20","=4",79.2,"=4",15.3,8.5,"AHLERING Julie","USA","Female"
1," men's 10m platform","final",2015,"World_Series_Merida","J7",2,"GARCIA Ivan","MEX","207C",3.3,"79.20","=4",79.2,"=4",15.3,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2015,"World_Series_Merida","J7",6,"SANCHEZ German","MEX","207C",3.3,"79.20","=4",79.2,"=4",15.3,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2015,"World_Series_Merida","J7",1,"YANG Jian","CHN","407B",3.5,"94.50","1",94.5,"1",0,9,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2015,"World_Series_Merida","J7",4,"DOLGOV Maxsym","UKR","407C",3.2,"88.00","2",88,"2",6.5,9,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2015,"World_Series_Merida","J7",5,"RIENDEAU Vincent","CAN","107B",3,"54.00","6",54,"6",40.5,4.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2015,"World_Series_Merida","J7",3,"DALEY Thomas","GBR","407C",3.2,"81.60","3",81.6,"3",12.9,8.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2015,"World_Series_Windsor","J3",1,"YANG Jian","CHN","407B",3.5,"78.75","3",78.75,"3",10.85,7.5,"REIS Violeta","BRA","Female"
1," men's 10m platform","final",2015,"World_Series_Windsor","J3",2,"LIN Yue","CHN","407C",3.2,"89.60","1",89.6,"1",0,9,"REIS Violeta","BRA","Female"
1," men's 10m platform","final",2015,"World_Series_Windsor","J3",6,"RIENDEAU Vincent","CAN","107B",3,"67.50","6",67.5,"6",22.1,7,"REIS Violeta","BRA","Female"
1," men's 10m platform","final",2015,"World_Series_Windsor","J3",4,"JOHNSON Steele","USA","6245D",3.6,"86.40","2",86.4,"2",3.2,8.5,"REIS Violeta","BRA","Female"
1," men's 10m platform","final",2015,"World_Series_Windsor","J3",3,"DALEY Thomas","GBR","626B",3.5,"73.50","4",73.5,"4",16.1,7,"REIS Violeta","BRA","Female"
1," men's 10m platform","final",2015,"World_Series_Windsor","J3",5,"SANCHEZ German","MEX","207C",3.3,"70.95","5",70.95,"5",18.65,7,"REIS Violeta","BRA","Female"
1," men's 10m platform","final",2015,"World_Series_Windsor","J7",2,"LIN Yue","CHN","407C",3.2,"89.60","1",89.6,"1",0,9.5,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2015,"World_Series_Windsor","J7",1,"YANG Jian","CHN","407B",3.5,"78.75","3",78.75,"3",10.85,7,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2015,"World_Series_Windsor","J7",3,"DALEY Thomas","GBR","626B",3.5,"73.50","4",73.5,"4",16.1,7,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2015,"World_Series_Windsor","J7",4,"JOHNSON Steele","USA","6245D",3.6,"86.40","2",86.4,"2",3.2,7.5,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2015,"World_Series_Windsor","J7",5,"SANCHEZ German","MEX","207C",3.3,"70.95","5",70.95,"5",18.65,7,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2015,"World_Series_Windsor","J7",6,"RIENDEAU Vincent","CAN","107B",3,"67.50","6",67.5,"6",22.1,7.5,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2016,"World_Series_Beijing","J7",5,"AUFFRET Benjamin","FRA","407C",3.2,"80.00","5",80,"5",15.2,8,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2016,"World_Series_Beijing","J7",4,"DALEY Thomas","GBR","407C",3.2,"86.40","3",86.4,"3",8.8,9,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2016,"World_Series_Beijing","J7",3,"MINIBAEV Victor","RUS","407C",3.2,"81.60","4",81.6,"4",13.6,8.5,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2016,"World_Series_Beijing","J7",1,"CHEN Aisen","CHN","307C",3.4,"95.20","=1",95.2,"=1",0,9,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2016,"World_Series_Beijing","J7",6,"BOUDIA David","USA","6245D",3.6,"63.00","6",63,"6",32.2,5.5,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2016,"World_Series_Beijing","J7",2,"QIU Bo","CHN","307C",3.4,"95.20","=1",95.2,"=1",0,10,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2016,"World_Series_Dubai","J4",3,"MINIBAEV Victor","RUS","407C",3.2,"91.2","4",91.2,"4",9.6,10,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2016,"World_Series_Dubai","J4",5,"AUFFRET Benjamin","FRA","407C",3.2,"81.6","5",81.6,"5",19.2,9,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2016,"World_Series_Dubai","J4",6,"RIENDEAU Vincent","CAN","107B",3,"72","6",72,"6",28.8,8,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2016,"World_Series_Dubai","J4",4,"BOUDIA David","USA","6245D",3.6,"100.8","1",100.8,"1",0,10,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2016,"World_Series_Dubai","J4",1,"YANG Hao","CHN","407C",3.2,"94.4","3",94.4,"3",6.4,10,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2016,"World_Series_Dubai","J4",2,"CHEN Aisen","CHN","307C",3.4,"95.2","2",95.2,"2",5.6,10,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J3",6,"BEDGGOOD Domonic","AUS","407C",3.2,"64","6",64,"6",32.9,7,"LEE William","SGP","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J3",3,"QIU Bo","CHN","407B",3.5,"75.25","5",75.25,"5",21.65,7,"LEE William","SGP","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J3",2,"DALEY Thomas","GBR","407C",3.2,"86.4","3",86.4,"3",10.5,8.5,"LEE William","SGP","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J3",5,"BOUDIA David","USA","6245D",3.6,"82.8","4",82.8,"4",14.1,7.5,"LEE William","SGP","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J3",1,"CHEN Aisen","CHN","307C",3.4,"96.9","1",96.9,"1",0,9,"LEE William","SGP","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J3",4,"JOHNSON Steele","USA","6245D",3.6,"90","2",90,"2",6.9,8.5,"LEE William","SGP","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J7",6,"BEDGGOOD Domonic","AUS","407C",3.2,"64","6",64,"6",32.9,6.5,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J7",5,"BOUDIA David","USA","6245D",3.6,"82.8","4",82.8,"4",14.1,8,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J7",1,"CHEN Aisen","CHN","307C",3.4,"96.9","1",96.9,"1",0,9.5,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J7",3,"QIU Bo","CHN","407B",3.5,"75.25","5",75.25,"5",21.65,7.5,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J7",2,"DALEY Thomas","GBR","407C",3.2,"86.4","3",86.4,"3",10.5,9,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2016,"World_Series_Kazan","J7",4,"JOHNSON Steele","USA","6245D",3.6,"90","2",90,"2",6.9,8.5,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J6",5,"RIENDEAU Vincent","CAN","107B",3,"76.5","4",76.5,"4",20.7,9,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J6",6,"MINIBAEV Victor","RUS","407C",3.2,"64","6",64,"6",33.2,7,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J6",3,"DALEY Thomas","GBR","407C",3.2,"89.6","3",89.6,"3",7.6,9.5,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J6",2,"QIU Bo","CHN","307C",3.4,"71.4","5",71.4,"5",25.8,7,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J6",1,"CHEN Aisen","CHN","307C",3.4,"96.9","2",96.9,"2",0.3,9.5,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J6",4,"BOUDIA David","USA","6245D",3.6,"97.2","1",97.2,"1",0,9.5,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J7",4,"BOUDIA David","USA","6245D",3.6,"97.2","1",97.2,"1",0,9,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J7",5,"RIENDEAU Vincent","CAN","107B",3,"76.5","4",76.5,"4",20.7,8.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J7",1,"CHEN Aisen","CHN","307C",3.4,"96.9","2",96.9,"2",0.3,9.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J7",2,"QIU Bo","CHN","307C",3.4,"71.4","5",71.4,"5",25.8,7,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J7",3,"DALEY Thomas","GBR","407C",3.2,"89.6","3",89.6,"3",7.6,9,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2016,"World_Series_Windsor","J7",6,"MINIBAEV Victor","RUS","407C",3.2,"64","6",64,"6",33.2,7.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2017,"World_Series_Beijing","J2",2,"YANG Hao","CHN","407C",3.2,"91.20","2",91.2,"2",2.3,9.5,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2017,"World_Series_Beijing","J2",6,"RIENDEAU Vincent","CAN","107B",3,"70.50","6",70.5,"6",23,8,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2017,"World_Series_Beijing","J2",1,"CHEN Aisen","CHN","307C",3.4,"93.50","1",93.5,"1",0,9,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2017,"World_Series_Beijing","J2",3,"DALEY Thomas","GBR","407C",3.2,"86.40","3",86.4,"3",7.1,9,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2017,"World_Series_Beijing","J2",4,"BONDAR Aleksandr","RUS","407C",3.2,"83.20","4",83.2,"4",10.3,9,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2017,"World_Series_Beijing","J2",5,"AUFFRET Benjamin","FRA","407C",3.2,"80.00","5",80,"5",13.5,8.5,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2017,"World_Series_Beijing","J5",4,"BONDAR Aleksandr","RUS","407C",3.2,"83.20","4",83.2,"4",10.3,9,"SZEKFFY Nora","HUN","Female"
1," men's 10m platform","final",2017,"World_Series_Beijing","J5",5,"AUFFRET Benjamin","FRA","407C",3.2,"80.00","5",80,"5",13.5,8,"SZEKFFY Nora","HUN","Female"
1," men's 10m platform","final",2017,"World_Series_Beijing","J5",3,"DALEY Thomas","GBR","407C",3.2,"86.40","3",86.4,"3",7.1,9,"SZEKFFY Nora","HUN","Female"
1," men's 10m platform","final",2017,"World_Series_Beijing","J5",1,"CHEN Aisen","CHN","307C",3.4,"93.50","1",93.5,"1",0,9.5,"SZEKFFY Nora","HUN","Female"
1," men's 10m platform","final",2017,"World_Series_Beijing","J5",2,"YANG Hao","CHN","407C",3.2,"91.20","2",91.2,"2",2.3,9.5,"SZEKFFY Nora","HUN","Female"
1," men's 10m platform","final",2017,"World_Series_Beijing","J5",6,"RIENDEAU Vincent","CAN","107B",3,"70.50","6",70.5,"6",23,7.5,"SZEKFFY Nora","HUN","Female"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J1",5,"AUFFRET Benjamin","FRA","407C",3.2,"72","4",72,"4",22.4,7.5,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J1",6,"RIENDEAU Vincent","CAN","107B",3,"67.5","5",67.5,"5",26.9,7.5,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J1",4,"BONDAR Aleksandr","RUS","407C",3.2,"83.2","3",83.2,"3",11.2,9,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J1",1,"CHEN Aisen","CHN","307C",3.4,"93.5","2",93.5,"2",0.9,10,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J1",3,"YANG Hao","CHN","407C",3.2,"94.4","1",94.4,"1",0,10,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J1",2,"DALEY Thomas","GBR","407C",3.2,"56","6",56,"6",38.4,5.5,"ZAMPIERI Marco","ITA","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J2",3,"YANG Hao","CHN","407C",3.2,"94.4","1",94.4,"1",0,10,"LEE William","SGP","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J2",5,"AUFFRET Benjamin","FRA","407C",3.2,"72","4",72,"4",22.4,7.5,"LEE William","SGP","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J2",6,"RIENDEAU Vincent","CAN","107B",3,"67.5","5",67.5,"5",26.9,7,"LEE William","SGP","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J2",1,"CHEN Aisen","CHN","307C",3.4,"93.5","2",93.5,"2",0.9,9.5,"LEE William","SGP","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J2",2,"DALEY Thomas","GBR","407C",3.2,"56","6",56,"6",38.4,6,"LEE William","SGP","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J2",4,"BONDAR Aleksandr","RUS","407C",3.2,"83.2","3",83.2,"3",11.2,9,"LEE William","SGP","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J3",2,"DALEY Thomas","GBR","407C",3.2,"56","6",56,"6",38.4,7,"MIN Suckhong","KOR","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J3",6,"RIENDEAU Vincent","CAN","107B",3,"67.5","5",67.5,"5",26.9,7.5,"MIN Suckhong","KOR","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J3",1,"CHEN Aisen","CHN","307C",3.4,"93.5","2",93.5,"2",0.9,9,"MIN Suckhong","KOR","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J3",4,"BONDAR Aleksandr","RUS","407C",3.2,"83.2","3",83.2,"3",11.2,8.5,"MIN Suckhong","KOR","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J3",5,"AUFFRET Benjamin","FRA","407C",3.2,"72","4",72,"4",22.4,7,"MIN Suckhong","KOR","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J3",3,"YANG Hao","CHN","407C",3.2,"94.4","1",94.4,"1",0,10,"MIN Suckhong","KOR","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J5",4,"BONDAR Aleksandr","RUS","407C",3.2,"83.2","3",83.2,"3",11.2,9,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J5",6,"RIENDEAU Vincent","CAN","107B",3,"67.5","5",67.5,"5",26.9,7.5,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J5",3,"YANG Hao","CHN","407C",3.2,"94.4","1",94.4,"1",0,9.5,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J5",1,"CHEN Aisen","CHN","307C",3.4,"93.5","2",93.5,"2",0.9,9,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J5",2,"DALEY Thomas","GBR","407C",3.2,"56","6",56,"6",38.4,4.5,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2017,"World_Series_Guanzhou","J5",5,"AUFFRET Benjamin","FRA","407C",3.2,"72","4",72,"4",22.4,7.5,"TOULOUDIS Nikolaos","GRE","Male"
1," men's 10m platform","final",2017,"World_Series_Kazan","J7",1,"CHEN Aisen","CHN","307C",3.4,"96.9","2",96.9,"2",1.7,9,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2017,"World_Series_Kazan","J7",3,"DALEY Thomas","GBR","307C",3.4,"98.6","1",98.6,"1",0,9,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2017,"World_Series_Kazan","J7",5,"AUFFRET Benjamin","FRA","407C",3.2,"83.2","5",83.2,"5",15.4,8.5,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2017,"World_Series_Kazan","J7",4,"MINIBAEV Viktor","RUS","407C",3.2,"72","6",72,"6",26.6,7.5,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2017,"World_Series_Kazan","J7",2,"YANG Hao","CHN","407C",3.2,"88","3",88,"3",10.6,9.5,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2017,"World_Series_Kazan","J7",6,"BEDGGOOD Domonic","AUS","6245D",3.6,"84.6","4",84.6,"4",14,8,"AXTELIUS Peter","SWE","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J1",5,"BEDGGOOD Domonic","AUS","6245D",3.6,"91.8","2",91.8,"2",5.1,8.5,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J1",1,"CHEN Aisen","CHN","307C",3.4,"83.3","5",83.3,"5",13.6,8.5,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J1",6,"BONDAR Aleksandr","RUS","407C",3.2,"81.6","6",81.6,"6",15.3,8,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J1",4,"MINIBAEV Viktor","RUS","407C",3.2,"88","4",88,"4",8.9,9,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J1",3,"DALEY Thomas","GBR","307C",3.4,"96.9","1",96.9,"1",0,10,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J1",2,"YANG Hao","CHN","407C",3.2,"91.2","3",91.2,"3",5.7,9.5,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J3",3,"DALEY Thomas","GBR","307C",3.4,"96.9","1",96.9,"1",0,9.5,"AVASILOAE Florin","ROU","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J3",2,"YANG Hao","CHN","407C",3.2,"91.2","3",91.2,"3",5.7,9.5,"AVASILOAE Florin","ROU","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J3",5,"BEDGGOOD Domonic","AUS","6245D",3.6,"91.8","2",91.8,"2",5.1,9,"AVASILOAE Florin","ROU","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J3",1,"CHEN Aisen","CHN","307C",3.4,"83.3","5",83.3,"5",13.6,8,"AVASILOAE Florin","ROU","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J3",4,"MINIBAEV Viktor","RUS","407C",3.2,"88","4",88,"4",8.9,9.5,"AVASILOAE Florin","ROU","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J3",6,"BONDAR Aleksandr","RUS","407C",3.2,"81.6","6",81.6,"6",15.3,8.5,"AVASILOAE Florin","ROU","Male"
1," men's 10m platform","final",2017,"World_Series_Windsor","J7",4,"MINIBAEV Viktor","RUS","407C",3.2,"88","4",88,"4",8.9,9,"RAO Lang","CHN","Female"
1," men's 10m platform","final",2017,"World_Series_Windsor","J7",3,"DALEY Thomas","GBR","307C",3.4,"96.9","1",96.9,"1",0,9,"RAO Lang","CHN","Female"
1," men's 10m platform","final",2017,"World_Series_Windsor","J7",2,"YANG Hao","CHN","407C",3.2,"91.2","3",91.2,"3",5.7,9.5,"RAO Lang","CHN","Female"
1," men's 10m platform","final",2017,"World_Series_Windsor","J7",1,"CHEN Aisen","CHN","307C",3.4,"83.3","5",83.3,"5",13.6,8.5,"RAO Lang","CHN","Female"
1," men's 10m platform","final",2017,"World_Series_Windsor","J7",6,"BONDAR Aleksandr","RUS","407C",3.2,"81.6","6",81.6,"6",15.3,8,"RAO Lang","CHN","Female"
1," men's 10m platform","final",2017,"World_Series_Windsor","J7",5,"BEDGGOOD Domonic","AUS","6245D",3.6,"91.8","2",91.8,"2",5.1,8.5,"RAO Lang","CHN","Female"
1," men's 10m platform","final",2018,"World_Series_Kazan","J2",3,"AUFFRET Benjamin","FRA","407C",3.2,"78.4","4",78.4,"4",10.85,8.5,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J2",6,"DOLGOV Maksym","UKR","407C",3.2,"86.4","2",86.4,"2",2.85,9,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J2",2,"BONDAR Aleksandr","RUS","407C",3.2,"83.2","3",83.2,"3",6.05,8.5,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J2",5,"RIENDEAU Vincent","CAN","107B",3,"63","6",63,"6",26.25,7,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J2",4,"SHLEIKHER Nikita","RUS","407C",3.2,"72","5",72,"5",17.25,7.5,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J2",1,"YANG Jian","CHN","407B",3.5,"89.25","1",89.25,"1",0,8,"ROCHA CHAVEZ Sergio","MEX","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J5",5,"RIENDEAU Vincent","CAN","107B",3,"63","6",63,"6",26.25,7,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J5",1,"YANG Jian","CHN","407B",3.5,"89.25","1",89.25,"1",0,8.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J5",4,"SHLEIKHER Nikita","RUS","407C",3.2,"72","5",72,"5",17.25,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J5",3,"AUFFRET Benjamin","FRA","407C",3.2,"78.4","4",78.4,"4",10.85,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J5",2,"BONDAR Aleksandr","RUS","407C",3.2,"83.2","3",83.2,"3",6.05,9,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J5",6,"DOLGOV Maksym","UKR","407C",3.2,"86.4","2",86.4,"2",2.85,9,"RUIZ PEDREGUERA Rolando","CUB","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J6",5,"RIENDEAU Vincent","CAN","107B",3,"63","6",63,"6",26.25,7,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J6",4,"SHLEIKHER Nikita","RUS","407C",3.2,"72","5",72,"5",17.25,7.5,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J6",2,"BONDAR Aleksandr","RUS","407C",3.2,"83.2","3",83.2,"3",6.05,8.5,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J6",3,"AUFFRET Benjamin","FRA","407C",3.2,"78.4","4",78.4,"4",10.85,8,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J6",6,"DOLGOV Maksym","UKR","407C",3.2,"86.4","2",86.4,"2",2.85,9,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J6",1,"YANG Jian","CHN","407B",3.5,"89.25","1",89.25,"1",0,8.5,"HASSAN Mohamed","EGY","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J7",6,"DOLGOV Maksym","UKR","407C",3.2,"86.4","2",86.4,"2",2.85,9,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J7",1,"YANG Jian","CHN","407B",3.5,"89.25","1",89.25,"1",0,8.5,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J7",5,"RIENDEAU Vincent","CAN","107B",3,"63","6",63,"6",26.25,7,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J7",2,"BONDAR Aleksandr","RUS","407C",3.2,"83.2","3",83.2,"3",6.05,8.5,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J7",3,"AUFFRET Benjamin","FRA","407C",3.2,"78.4","4",78.4,"4",10.85,8,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2018,"World_Series_Kazan","J7",4,"SHLEIKHER Nikita","RUS","407C",3.2,"72","5",72,"5",17.25,8,"GOLOVAN Anatoliy","UKR","Male"
1," men's 10m platform","final",2018,"World_Series_Montreal","J1",1,"QIU Bo","CHN","407C",3.2,"91.20","2",91.2,"2",3.3,9,"LEE William","SGP","Male"
1," men's 10m platform","final",2018,"World_Series_Montreal","J1",3,"BONDAR Aleksandr","RUS","407C",3.2,"81.60","=3",81.6,"=3",12.9,8.5,"LEE William","SGP","Male"
1," men's 10m platform","final",2018,"World_Series_Montreal","J1",6,"AUFFRET Benjamin","FRA","407C",3.2,"67.20","6",67.2,"6",27.3,6.5,"LEE William","SGP","Male"
